source,target,src_type,tgt_type,confidence,polarity,strength,claim_type
Processing:Fig:Fig. 2,Processing:Fig:Fig. 9a,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:aging(600 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:Widmanstätten structure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:acicular α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:stacking faults,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α lamella,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 7e,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 9b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:sintering,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:SAD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:grain boundary α-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:secondary α-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:dilatometry,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:β matrix,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:ω precipitates,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:EST,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 5 (a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:laser melting deposition,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:HRTEM,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:microstructure,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 2,Microstructure:secondary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 5c,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution heat treatment,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution treatment and quenching(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution treatment and quenching(935°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution treatment and quenching(955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:solution treatment(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:APT,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:HEXRD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:HR-STEM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:SEM-BSE,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:WDS,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:scanning electron microscopy,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:water quenching,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α' martensite,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:αp grains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α’ martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:high-temperature compression,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:high-temperature compression test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:basket-weave structure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:dislocation density,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:additive manufacturing,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 2,Processing:aging,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:fatigue,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:high-cycle fatigue,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α precipitate,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:αGB,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:fracture morphology,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:equiaxed microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:lamellar microstructure,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:subgrains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α phases,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 10a-b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 11b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 7c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 9e,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:DSC,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:compressive test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:TiC,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α-Ti grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:flow stress,Processing,Property,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:strain rate sensitivity,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:sub-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:heat treatment(900 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:grain size,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:shear band,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:compressive strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:compressive yield strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 3c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 6a,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:WAAM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:Vickers microhardness,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:bi-modal microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:coarse columnar,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:fine acicular,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:graphical abstract,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:bimodal microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 7(d),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Laser Powder Bed Fusion (LPBF),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 5 (b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 6 (b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:scanning electron microscopy (SEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 9c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:impact toughness,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:pole figures,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:prior-β grain,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 2,Microstructure:prior-β grains,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α colony,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 3(a),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 6(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 7(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 7(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:Fig:Fig. 1b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:hydrogen content,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:grinding,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α’’-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:phase composition,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:TKD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Property:toughness,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:polishing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:basketweave microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α lamellae,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Microstructure:α variants,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 2,Processing:test:nanoindentation test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:Fig:Fig. 2,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Processing:hot compression,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:hot compression tests,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:hot deformation,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:quenching,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:solution and ageing treatment,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:test:compression,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Processing:test:compression tests,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:test:finite element method,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Processing:test:hot compression,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:HAGBs,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:LAGBs,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:dislocation,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Microstructure:high angle grain boundaries,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:high-angle grain boundaries,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:low angle grain boundaries,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:subgrain,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:α phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Microstructure:α-phase,Processing,Microstructure,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Microstructure:β phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Microstructure:β-phase,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Property:corrosion resistance,Processing,Property,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 3,Microstructure:alpha phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Microstructure:beta phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 3,Microstructure:bphase,Processing,Microstructure,0.6,increase,medium,cooccurrence
